"","cids","smiles","MW","nHA","nHD","TPSA","nRot","nRing","MaxRing","nHet","fChar","nRig","nStereo","gasa","QED","Fsp3","MCE18","Lipinski","Pfizer","GSK","GoldenTriangle","logS","logD","logP","pka_acidic","pka_basic","caco2","PAMPA","pgp_inh","pgp_sub","hia","f20","f30","f50","OATP1B1","OATP1B3","BCRP","BSEP","BBB","MRP1","PPB","logVDss","Fu","CYP1A2sub","CYP2C19inh","CYP2C19sub","CYP2C9inh","CYP2C9sub","CYP2D6inh","CYP2D6sub","CYP3A4inh","CYP3A4sub","CYP2B6inh","CYP2B6sub","CYP2C8inh","LMhuman","clplasma","t05","hERG","DILI","Ames","ROA","FDAMDD","SkinSen","Carcinogenicity","EC","EI","Respiratory","HHT","NeurotoxicityDI","Ototoxicity","Hematotoxicity","NephrotoxicityDI","Genotoxicity","RPMI8226","A549","HEK293","NRAhR","NRAR","NRARLBD","NRAromatase","NRER","NRERLBD","NRPPARgamma","SRARE","SRATAD5","SRHSE","SRMMP","SRp53","Aggregators","Fluc"
"387","cid72967","O=C(NO)c1ccncc1",138.04,4,2,62.22,2,1,6,4,0,7,0,0,0.43,0,5,0,0,0,1,-0.680908966,-0.308861877,-0.555330696,8.77329362,3.811364696,-4.777996549,0.626807332,0.028649909,0.520546973,0.019360602,0.019516826,0.335239768,0.621518075,0.627979696,0.234606788,0.369238108,0.023685826,0.065616809,0.188023701,25.64506513,-0.036365322,69.05715728,0.002023502,0.051259305,9.95e-06,0.039075829,0.02119967,0.002160643,0.006757559,0.011857316,0.024627447,0.007690165,7.11e-06,0.052672692,0.035208754,6.872206035,1.665119113,0.182391033,0.986501873,0.977239013,0.311856091,0.082553744,0.994087219,0.81564647,6.47e-05,0.829389989,0.429512441,0.821427107,0.091156483,0.138092026,0.78567344,0.894392073,0.990714431,0.13947548,0.004894062,0.435158998,0.346113056,0.003425468,0.00036381,0.000979884,0.336049587,0.000928937,0.000194926,0.276139826,0.388507754,0.000185499,0.003878424,0.011482758,0,0
"388","cid5311037","CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O",384.18,8,0,80.28,6,3,9,8,0,19,0,0,0.65,0.35,20,0,0,0,0,-4.239048928,2.819335777,2.814753246,8.738593988,5.507972806,-4.981995503,0.000280612,0.085314356,0.03499553,2.54e-05,0.000113249,8.77e-05,0.002015233,0.489240974,0.890868843,0.054370072,0.99999404,0.96090275,0.986656547,89.71015347,0.183333077,9.685249753,0.997648776,0.001291492,0.998596966,0.003552494,0.270486414,0.000194864,0.911935985,0.043325868,0.991341293,0.0736349,0.998943508,0.451693207,0.967428267,5.62977414,1.14606996,0.327920884,0.813988149,0.718997836,0.356377691,0.55571425,0.93530035,0.578076541,0.000223107,0.09633749,0.74818629,0.729045928,0.956844509,0.624210894,0.377493173,0.660181999,0.86608839,0.119796678,0.190079212,0.55592823,0.976468325,0.003478647,2.79e-05,0.013773804,0.127068743,2.08e-05,1.84e-07,0.085126989,0.805286765,0.000323734,0.000469499,0.001565299,0.183,0.991
"389","cid55283","CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O",704.24,12,0,104.7,11,7,6,14,0,40,3,0,0.174,0.371,128.375,1,0,1,1,-4.906629219,4.293392273,5.745059274,10.30835877,6.089507396,-4.935292534,2.01e-06,0.972303987,0.238549381,0,2.48e-05,0.00014627,0.000154734,0.643802643,0.072674341,0.052433282,1,0.002845411,0.999475896,99.14478772,0.160510366,0.405687405,0.708477795,0.000179829,1.43e-10,0.000239746,1.73e-10,1.05e-09,5.14e-08,0.965548038,1,1,7.85e-17,1.45e-11,0.999997497,6.005706856,0.353513067,0.991103888,0.999712884,0.868630588,0.909111857,0.771510541,0.001575378,0.92054683,1.47e-15,3.31e-07,0.781601608,0.948817909,0.999382019,0.987165213,0.782556951,0.970386386,0.999999642,0.317156821,0.923020542,0.998694003,0.831692457,0.005087033,3.73e-07,0.168473974,0.017224332,0.000109519,1.04e-06,0.882429123,9.88e-05,0.000652712,0.002450202,6.48e-05,0.85,0.009
"390","cid208908","CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1",580.13,8,2,106.35,11,5,10,11,0,30,0,0,0.179,0.172,29,0,0,1,1,-5.155365137,3.471384172,4.545369577,8.739471152,7.060042571,-5.304086482,0.999216557,0.164794698,1.13e-06,0.052289844,0.996400167,0.99452372,0.000821888,0.999149442,0.998175383,0.004962015,0.999999404,2.27e-07,0.952121437,98.97852844,0.133340501,0.69357393,0.01117782,0.93008852,0.000301674,0.167361662,0.650658011,0.018034406,0.942494392,0.98100543,0.999323726,0.990328252,3.16e-08,0.999999881,0.99195379,3.810675177,0.684956811,0.860384881,0.999649644,0.762547255,0.433182031,0.856888771,0.024742052,0.489598036,2.28e-07,0.018463781,0.346477777,0.931930125,0.903201342,0.763647914,0.593926132,0.984748185,0.999741733,0.099898458,0.411833972,0.822785378,0.031489141,0.00338901,0.005971065,0.000369387,0.489996403,0.004392439,0.000580978,0.706492603,0.000412465,0.996296823,0.375232488,0.000764448,0.998,0.605
"391","cid9823820","COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O",426.11,8,4,115.57,8,4,10,9,0,22,0,0,0.549,0.19,51.52,0,0,1,0,-4.548736448,2.805479551,2.893529575,8.982379051,6.440785242,-5.345405571,0.874214172,0.054331612,0.213111773,0.002723157,0.00022465,0.004886687,0.250920355,0.998165667,0.999962687,0.006986519,0.994008422,0.000223166,0.805447817,98.82114002,-0.032716632,1.061232218,0.976235032,0.958857417,0.055689976,0.707696497,0.030570144,5.84e-05,0.625558317,0.392437011,0.671402037,0.999737799,5.01e-06,0.99729687,0.568721116,1.22120755,1.745852887,0.637291372,0.996025562,0.711957753,0.433530092,0.79944098,0.198329598,0.534965813,7.4e-09,0.056825977,0.716218293,0.894904673,0.820723474,0.631400347,0.828930438,0.783883989,0.996993661,0.158926964,0.282145858,0.74961412,0.549107432,0.014293357,0.001323403,0.004985062,0.027188729,0.002202218,9.24e-05,0.783992589,0.000290613,0.007073665,0.934636652,0.13589026,0.598,0.264
"392","cid6917907","CCC(C=CC1OC(=O)C=CC1C)=CC(C)CC=CC(C)=CC(C)C(=O)C(C)C(O)C(C)CC(C)=CC(=O)O",540.35,6,2,100.9,15,1,6,6,0,14,7,1,0.135,0.545,33.255,1,0,1,1,-4.494194358,4.694602426,6.457220342,6.075525774,2.154437398,-5.065760355,0.99300319,0.000272184,0.002364351,1.86e-05,0.000607491,0.001324475,0.07914418,0.27813375,0.925392985,8.24e-07,0.998582363,0.003683722,0.999961853,87.87902196,-0.558296259,9.862130186,0.008449924,7.24e-06,0.511682034,9.77e-05,0.998273253,8.02e-09,1.33e-07,0.000227144,0.390251011,1.15e-06,0.744176328,0.963552833,0.456241608,3.324599458,0.913059696,0.063756377,0.590122283,0.085484654,0.469117224,0.708898067,0.602768481,0.126347393,7.76e-05,0.057548959,0.364409208,0.424813479,0.579679966,0.90804255,0.164397925,0.915076911,0.628975391,0.038907874,0.009233654,0.214246914,1.78e-06,9.81e-05,0.00398331,2.77e-05,0.108047478,0.000432708,0.004383144,0.908857644,5.97e-06,0.64424783,0.001925022,0.014250726,0.657,0.087
"393","cid11485656","Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1",375.15,6,5,95.83,5,4,9,7,0,23,0,0,0.41,0.048,22,0,0,1,0,-6.186242177,3.859333137,4.161034086,10.22622221,3.7766959,-5.006443394,0.991852701,0.431935191,0.037843592,0.002944946,0.045685887,0.011738479,0.821963415,0.999806106,0.999777973,1.7e-06,0.99989748,0.000941723,0.9265697,98.56525676,0.026312747,1.057779253,0.000360332,0.999290586,6.1e-06,0.693295419,0.079998456,0.012627678,0.000649487,0.02107932,0.788381994,0.997743845,2.86e-12,1,0.523382843,3.281095926,0.766136362,0.514984667,0.998835623,0.877889872,0.482565939,0.730738163,0.181754991,0.503738105,5.41e-07,0.494147241,0.688327909,0.905510128,0.96560818,0.723437607,0.82496202,0.945820928,0.999923468,0.17111893,0.14695771,0.712041914,0.999714315,0.007677459,0.000181031,0.18432644,0.146795332,0.000335072,7.25e-05,0.959291399,0.007241075,0.054899849,0.999290466,0.253303677,0.998,0.883
"394","cid11640390","CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1",421.19,6,3,89.33,3,6,10,6,0,31,0,0,0.436,0.192,72.258,0,0,1,0,-5.196400288,3.325523328,3.981419691,10.4486545,6.103997317,-4.847612576,0.293346286,0.019218663,0.018561359,1.56e-05,0.002349198,0.021911085,0.33580178,0.966615677,0.995601654,0.253239632,0.998407066,0.318192095,0.909039676,97.44497519,0.466645944,2.771100898,0.04594129,0.235074207,0.028458185,0.001397427,0.996202409,0.006065827,0.039636236,0.018411465,0.009812208,0.22015807,0.000103667,0.99422437,0.896259308,5.010007976,1.455177549,0.675141096,0.935266554,0.929809034,0.67076987,0.962830424,0.023594758,0.868358493,3.68e-11,0.008070752,0.884435058,0.925436676,0.985161424,0.958004117,0.744556546,0.975122571,0.999260962,0.181682378,0.408817977,0.885333359,0.844804525,0.192277953,0.159913361,0.790470064,0.635161579,0.033541385,0.905417621,0.980664372,0.451512247,0.44669202,0.998871505,0.898362994,0.698,0.805
"395","cid3025944","Nc1nc(OCc2cc(Br)cs2)c2[nH]cnc2n1",324.96,6,3,89.71,3,3,9,8,0,15,0,0,0.771,0.1,15,0,0,0,0,-3.882164436,2.63335986,2.503405027,9.082324872,3.932006611,-4.83948313,0.327571243,0.157417208,0.002754857,0.122733712,0.134240866,0.636066347,0.25477916,0.774712086,0.934484959,0.019229829,0.877425492,0.265425384,0.553812444,93.87635448,-0.101037611,6.122446632,0.427406669,0.999975681,0.002232534,0.854847491,0.001380508,0.029331286,0.002296524,0.989007592,0.927820802,0.932814121,0.023664264,0.999998689,0.778743386,6.918924729,0.937215008,0.18862468,0.990478516,0.463571042,0.651839256,0.690090418,0.229568511,0.687819421,0.000288466,0.765280902,0.679654896,0.7782498,0.657767713,0.510668695,0.288573503,0.269878894,0.984371603,0.092806064,0.179520637,0.415085793,0.700229168,0.01422191,9.01e-05,0.02864488,0.402069062,0.001080983,0.000443937,0.691627204,0.003065937,0.000790344,0.099789262,0.06920702,0.246,0.112
"396","cid53232","CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21",404.26,5,1,72.83,7,3,10,5,0,19,8,1,0.672,0.75,49.524,0,1,1,0,-4.630851975,3.899306587,4.05921428,7.669470732,4.838561853,-4.828422719,0.250856787,0.947923779,0.715793431,0.038587034,0.646771878,0.991699535,0.999052397,0.975463867,0.9693923,0.247477084,0.998175859,0.668230116,0.995013058,94.82391228,0.189852603,5.447553901,0.004445408,6.15e-05,0.842100084,0.00340528,0.002457267,2.94e-05,3.82e-07,0.999942303,0.999775946,1.8e-07,0.164487302,0.99273479,0.994759858,6.403700691,0.827054086,0.292210907,0.385972738,0.243909568,0.091551974,0.838121653,0.853957832,0.271034479,0.000153691,0.032041363,0.167499527,0.874177575,0.834093809,0.958659828,0.352009237,0.979361475,0.023348529,0.110700607,0.066791669,0.208756298,1.47e-05,0.021697734,8.32e-05,0.025288034,0.5634045,0.001581722,3.89e-05,0.002788889,4.95e-06,1.36e-06,0.000533079,0.000546143,0.287,0.001
"397","cid6438330","CCCCC(C)C=C(C)C=C(C)C(=O)NC1=CC(O)(C=CC=CC=CC(=O)NC2=C(O)CCC2=O)C2OC2C1=O",550.27,9,4,145.33,14,3,7,9,0,22,4,1,0.165,0.419,53.455,0,0,1,1,-4.990837114,4.16676328,4.845350973,7.609506061,4.920400521,-5.26579421,0.879065871,0.646884263,0.012759602,0.941913456,0.361358941,0.998282783,0.995472637,0.636971474,0.999662161,0.000205087,0.985359073,8.51e-05,0.938052773,98.50561357,-0.124165561,1.585218077,3e-05,0.000472072,0.002292842,0.001432277,0.020761138,2.49e-07,4.57e-06,0.000283706,0.001144408,7.78e-05,3.01e-06,0.28774184,0.573328018,2.807996272,0.973315365,0.12845099,0.878993809,0.557776213,0.441324413,0.623559296,0.663315892,0.128270388,8.46e-08,0.093284711,0.811019659,0.667165101,0.306259423,0.693860531,0.485431612,0.785803139,0.880135179,0.239080504,0.395667851,0.43560797,0.000878023,8.86e-05,0.000647317,0.007116367,0.004498068,0.000104224,9e-05,0.999912381,6.78e-05,0.993281245,0.865947485,0.815040648,0.772,0.07
"398","cid24797083","O=C(c1ccccc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccccc2O)cc(Cl)c1Cl",507.96,6,3,95.32,5,4,6,10,0,24,0,0,0.275,0,26,1,0,1,1,-6.180711935,3.624938842,5.75222281,7.95628233,0.842808461,-5.048637565,0.146322742,0.797105849,0.000174855,2.5e-06,1.07e-06,0.000745952,0.403560042,0.999732196,0.999953985,0.007292076,0.999952078,0.867496073,0.107951902,99.24169877,-0.616945086,0.294254959,0.159176916,0.993901014,0.004449237,0.995960891,0.515529156,0.012179823,0.004038028,0.021588173,0.007024546,0.625320971,2.77e-07,0.999750078,0.709856749,3.569714327,0.726919503,0.062408082,0.883108795,0.666814446,0.471527696,0.939624012,0.98700279,0.157268256,0.002187299,0.97127974,0.999970317,0.440150261,0.257382721,0.857412696,0.41585198,0.862102628,0.956985235,0.469350636,0.907102883,0.955711007,0.861831963,0.059223861,0.008274935,0.644001126,0.950593352,0.287988484,0.347655594,0.825664282,0.070343003,0.601667941,0.999166965,0.504229128,1,0.026
"399","cid10074640","Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1",498.22,7,2,73.39,8,5,6,8,0,30,0,0,0.362,0.25,57.943,0,0,1,0,-3.447744414,3.020495885,2.969191094,9.062850358,7.741574027,-5.315451987,0.000557431,0.987886548,0.959237874,0.001519024,0.047217369,0.04479146,0.02293694,0.001537386,0.000426326,0.008515432,0.999709308,0.124198131,0.99894315,96.46855602,0.522510302,3.94971332,0.975263715,0.975802362,0.514636755,0.420102298,5e-08,0.999998689,0.000372994,0.371078044,0.999389887,0.999411106,2.15e-13,0.936013997,0.690340996,3.386919698,0.63495026,0.984753251,0.99693656,0.62213552,0.631347418,0.878600419,0.709117651,0.389795303,1.12e-08,0.018634846,0.970924258,0.881449461,0.96594888,0.641846299,0.414860696,0.98182112,0.999456465,0.23107633,0.169373915,0.78155148,0.999955297,0.007893885,0.000802954,0.346580446,0.469808757,3.36e-05,0.013996228,0.995445251,0.689776838,0.348362118,0.986403942,0.489566147,0.897,0.879
"400","cid126941","CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1",454.17,13,7,210.54,10,3,10,13,0,20,1,0,0.295,0.25,42,1,0,1,0,-3.937672325,0.533531877,-2.1628702,1.601359555,4.234386521,-5.956894472,0.999328971,4.1e-07,0.244634807,4.73e-05,4.53e-06,6.39e-05,0.000339746,0.005752185,0.940347731,4.29e-05,0.00018313,1.21e-05,0.99335587,47.35380793,-0.366008433,44.30383492,5.78e-08,4.73e-17,2.29e-08,2.13e-18,0.819539845,1.39e-15,4.21e-10,1.28e-14,2.54e-08,1.55e-16,6.08e-22,4.86e-09,0.000339566,1.974661816,2.925979725,0.033830848,0.999490142,0.086786583,0.368861556,0.908530235,0.032891307,0.464994252,7.1e-13,0.006316256,0.510280311,0.961553276,0.875435174,0.980188847,0.908899426,0.986910403,0.999957919,0.490215391,0.036612265,0.399864286,0.004909507,2.94e-06,0.000122634,0.000321489,0.207377061,0.000213415,0.112180062,0.199861676,6.33e-05,7.62e-05,0.000175374,0.999591291,0.045,0.186
"401","cid5746","COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12",334.13,9,5,146.89,4,4,13,9,0,19,4,1,0.411,0.533,63.304,0,0,0,0,-2.866237086,-0.019961953,-0.555834163,10.67358469,3.418671681,-5.628515158,0.941724122,0.001609694,0.910656989,0.072487354,0.060435116,0.103141606,0.257120669,0.125854045,0.654782057,0.000137497,0.016275797,0.003633136,0.98672694,21.28321527,-0.102878131,77.13456425,4.57e-05,0.045994427,0.033636671,0.001277751,1.37e-06,0.841935098,5.4e-05,0.013408332,0.893081486,0.000270416,1.01e-08,0.989173889,0.775797009,6.4171028,1.218329148,0.0807366,0.731797814,0.964968383,0.762110472,0.56164062,0.384876102,0.981181443,2.06e-09,0.000704676,0.047053006,0.908850074,0.876345873,0.778686941,0.90818423,0.777233541,0.999999881,0.320009112,0.00816871,0.424387753,0.168665186,0.000334436,0.002698687,0.044492301,0.050346568,0.173714563,0.000108067,0.669665575,0.032153148,0.130279705,0.039391518,0.999667048,0.031,0.002
"402","cid25062766","N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1",414.18,8,2,103.17,7,4,6,8,0,26,0,0,0.598,0.217,45.714,0,0,1,0,-3.003635718,2.273186818,1.948537348,8.068924448,5.372581717,-5.069235322,0.238559425,0.022645025,0.009497912,2.3e-05,0.039380908,0.088545084,0.97973806,0.993960738,0.998609126,8.88e-05,0.999229193,8.86e-05,0.677274048,89.9672283,0.249453629,7.708824149,0.000658658,0.181408733,0.022340789,0.000902169,3.19e-06,5.82e-05,0.008489685,0.049882423,0.354234785,2.47e-06,7.05e-11,0.985144615,0.049596742,3.588938105,0.613759026,0.845608354,0.996314347,0.798469961,0.539167523,0.488105088,0.026696939,0.781222999,7.75e-08,0.339247108,0.892929077,0.919056892,0.948792756,0.691072345,0.238174856,0.969633102,0.999569476,0.229298458,0.123208947,0.768597901,0.415237665,0.003545892,0.011565899,0.010320961,0.838478625,0.001451495,0.004285009,0.997189343,0.097277515,0.000998349,0.209299967,0.03994162,0.453,0.56
"403","cid5281672","O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12",318.04,8,6,151.59,1,3,10,8,0,18,0,1,0.371,0,20,0,0,0,0,-3.442944828,1.082597217,1.115211661,6.263342114,1.438171675,-6.453767402,0.802631378,0.020515971,0.134826198,0.318059921,0.559783876,0.993408364,0.998276943,0.876393855,0.996716559,0.993010819,0.136009216,0.000454077,0.793854654,97.23073304,-0.851366377,2.265440697,0.326380581,0.002221005,3.85e-07,0.995218813,0.004364188,0.000198649,0.997719586,0.998531342,4.98e-11,1.27e-05,7e-16,0.999999762,0.996453643,6.77493043,1.629168859,0.040222973,0.839328051,0.657129467,0.443332583,0.864024997,0.995917499,0.501711786,0.493143857,0.998903275,0.652477503,0.325381428,0.000876808,0.473624498,0.014666163,0.003110142,0.994630218,0.00725507,0.938488781,0.489190072,0.964158058,0.133203611,0.071753889,0.643166542,0.786587954,0.575115621,0.477612913,0.899284422,0.039699521,0.843429923,0.996692419,0.916261733,0.909,0.358
"404","cid54613361","Cc1c(C(C(Cl)Cl)C(O)C2CC(C)C(=O)O2)ccc2c1C(=O)C1C2CC(Br)C23OC(COC2O)CC13C",616.06,7,2,102.29,4,6,18,10,0,30,11,1,0.387,0.704,182.609,0,0,1,1,-4.862532502,2.996113701,2.891300315,8.414947784,5.2894174,-5.006568392,0.995518804,7e-06,0.00010153,1.19e-07,1.19e-07,1.19e-07,0.847440183,0.817377985,0.991490066,1.05e-05,0.999941945,0.051846638,0.997479498,94.81787897,0.124815015,3.823496894,7.6e-06,3.41e-05,0.765564859,0.002305157,0.000355112,4.03e-05,3.05e-07,0.001404584,0.995491803,0.000516977,2.91e-07,0.818972945,0.858977258,2.669252936,2.583277735,0.289119899,0.984404743,0.934799373,0.959854186,0.981358826,0.891535878,0.555713415,7.87e-16,7.21e-07,0.634389758,0.926129818,0.995087445,0.999774396,0.181299537,0.91324687,0.990365744,0.493373007,0.598692536,0.973014593,5.48e-06,0.02172255,1.03e-07,1.38e-05,0.054700427,1.83e-06,3.84e-08,0.007456627,3.44e-06,7.45e-07,4.32e-05,0.000436952,0.196,0.003
"405","cid72376","O=C1NC2C(=CC(O)C(O)C2O)c2cc3c(c(O)c21)OCO3",307.07,8,5,128.48,0,4,17,8,0,21,4,1,0.403,0.357,81.105,0,0,0,0,-2.64265769,0.597347109,-0.205559793,7.933747116,4.998888837,-6.031089033,0.993516326,0.000265609,0.636387885,0.48080647,0.112086713,0.175276101,0.797895625,0.482621253,0.840934515,0.013950842,0.055456262,0.099081054,0.584769726,72.38609896,-0.413597492,28.09803702,0.005156425,0.000924455,0.006267695,0.008782861,0.424177468,0.00893044,0.002104446,0.003132945,0.000368828,0.007165536,2.95e-07,0.01983851,0.324799806,2.823702061,1.927680476,0.042704083,0.749760151,0.686143398,0.424446732,0.662923157,0.031705286,0.559162438,1.21e-06,0.166072518,0.398562282,0.653448284,0.600913823,0.910907388,0.294980705,0.427564293,0.989342332,0.276025683,0.223583221,0.420088083,0.72287786,0.190687835,0.045265786,0.002158108,0.419869781,0.025459349,3.56e-05,0.058387481,0.012320331,0.026538821,0.116160944,0.11205475,0.158,0.002
"406","cid2828334","CN1C(=O)C(Cc2c[nH]c3ccccc23)NC1=S",259.08,4,2,48.13,2,3,9,5,0,17,1,0,0.802,0.231,50,0,0,0,0,-2.965638278,2.255975408,1.990667906,10.99498872,4.458329475,-5.041229542,0.61715591,0.264386863,0.020281132,0.008959234,0.088558257,0.066058636,0.44368273,0.690118492,0.839042425,0.000197744,0.939879656,0.117158964,0.588620603,52.94838975,-0.05686295,46.11209068,0.305992573,0.955370009,0.941290975,0.493763179,0.74558419,0.00468334,0.277594,0.886165917,0.382902712,0.200835928,0.065255627,0.920578957,0.958099306,7.203845603,2.739658156,0.026468994,0.965867341,0.496462822,0.80183655,0.726930618,0.185737595,0.567833722,4.24e-06,0.162049159,0.599202693,0.390987515,0.910996616,0.221444592,0.086366512,0.061999369,0.999844432,0.046486314,0.062413551,0.477203578,0.858351827,0.000405617,0.00032367,0.095270768,0.050828323,0.000467081,0.0003093,0.162685588,0.159059748,0.011914439,0.010789055,0.163494751,0.704,0.41
"407","cid1239801","N=C1SC(=Cc2cn[nH]c2-c2ccc(F)cc2)C(=O)N1c1nccs1",371.03,6,2,85.73,3,4,6,9,0,24,0,0,0.687,0,42,0,0,0,0,-4.428385397,2.926421844,2.514387309,7.33181571,3.12945646,-5.196844715,0.203426316,0.448198766,3.37e-06,0.192898393,0.034918964,0.228780985,0.05753541,0.859972417,0.903122067,8.06e-07,0.999930739,0.49778983,0.555946648,97.07858852,0.060967154,2.555782715,0.002381969,0.999996781,5.9e-07,0.999999285,0.057019044,0.757485867,0.058321271,0.998811483,0.00366241,0.999948502,1.67e-11,1,0.700364888,3.967937569,0.678896141,0.353142321,0.998850942,0.537689626,0.855078995,0.748736262,0.971103907,0.77858448,4.86e-07,0.165613309,0.99217695,0.854700446,0.671928287,0.466031492,0.398955286,0.9671911,0.999904871,0.10473869,0.096664235,0.82423085,0.583596051,0.004799754,4.77e-05,0.001773256,0.117794394,1.99e-05,0.000314506,0.832599342,0.008242133,0.00260823,0.207481533,0.006520918,0.985,0.997
"408","cid1566236","COc1nccnc1NS(=O)(=O)c1ccc(NC(=O)C=Cc2ccc([N+](=O)[O-])s2)cc1",461.05,11,2,153.42,9,3,6,13,0,22,0,0,0.295,0.056,20,0,0,1,0,-4.454858276,2.556097456,2.293408235,6.941019068,1.649700262,-5.107477477,0.98397404,0.031292934,0.000246167,0.004706442,0.017867804,0.015389442,0.689923376,0.18116881,0.9696154,0.000107103,0.992328584,0.001098745,0.99533385,99.03009681,-0.580194399,0.5879816,3.88e-06,0.214008689,0.147123098,0.97805059,0.15225926,1.31e-05,2.36e-06,0.902954876,0.9631446,0.028128874,2.48e-16,0.767430604,0.000876162,0.377066993,1.240450157,0.053261902,0.999999881,0.600500584,0.173710138,0.071411707,0.976350725,0.483919501,2.36e-06,0.074867278,0.142692089,0.563082159,9.45e-05,0.064149842,0.24531804,0.076181039,1,0.059307095,0.009636287,0.36182633,0.005084143,0.038340922,0.004889562,2.73e-07,0.000735988,1.08e-07,0.000117476,0.468974888,9.08e-07,2.72e-05,0.033870153,0.002879925,1,0.957
"409","cid3011155","COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O",297.11,10,5,148.77,3,3,9,10,0,15,4,0,0.506,0.545,62.471,0,0,0,0,-1.497579788,-0.243685461,-0.619628289,9.921959032,3.71992981,-5.86177579,0.965471029,4.42e-05,0.797227442,0.957731463,0.088615716,0.866539076,0.896783203,0.004768458,0.428903759,0.048757695,0.002258674,0.145614341,0.860388041,24.79268037,0.64974987,70.50137524,0.000154562,2.48e-06,0.001017526,2.83e-05,0.153363436,1.67e-05,0.000126331,0.000102251,0.01525145,0.026648981,4.41e-06,0.015813077,0.181155667,8.460687231,2.044037314,0.052855827,0.96777302,0.669166684,0.496947736,0.298949689,0.201546982,0.477720946,5.26e-08,0.117532521,0.38991639,0.854636967,0.930389345,0.957738578,0.605511189,0.595926583,0.991122723,0.151987553,0.103709087,0.374411166,0.052871276,0.020564597,3.62e-05,0.000111204,0.015766289,1.19e-05,1.5e-06,0.12496946,0.000119813,9.84e-05,0.000175646,0.109543204,0.108,0.001
"410","cid16115403","CCCC1CC(OC)CC(C)CC2CC(OC(=O)C=CCCc3coc(C=CCNC(=O)OC)n3)CC(CC(=O)O1)O2",590.32,11,1,135.42,14,3,14,11,0,26,6,1,0.215,0.677,69.231,1,0,1,1,-5.100161535,3.809426882,4.455020873,7.925871287,5.14053958,-4.911420645,0.000983424,0.782931924,0.000618369,0.000624597,0.003943443,0.148817658,0.559839904,0.424456567,0.995076597,0.00524358,0.999938488,0.665091336,0.996671438,90.29652041,0.226254491,4.893358398,0.006170825,0.026820213,0.999998212,0.000160659,0.964762509,2.12e-08,0.039283678,0.999425888,0.576469958,6.89e-08,0.999123991,0.980135024,0.541660249,5.112589025,0.722505491,0.398068786,0.494782269,0.402818948,0.093709134,0.693487525,0.998818576,0.193396464,2.69e-05,0.026776606,0.015444871,0.670028985,0.778461516,0.710454404,0.054545276,0.953623712,0.110120602,0.073831797,0.071086504,0.286303192,0.000170348,1.29e-05,1.83e-05,4.73e-05,0.777252555,5.14e-05,4.34e-08,0.62352711,0.001558855,1.74e-06,9.33e-06,0.055669818,0.143,0.009
